Timestamp,ProxyId,response2xxForwardedCounter,day
2025-04-30 06:46:00,PCFIngressProxy_1_MUM,56387,30
2025-04-30 06:46:00,PCFIngressProxy_1_MUM,56824,30
2025-05-01 06:46:00,PCFIngressProxy_1_MUM,53968,1
2025-05-01 06:46:00,PCFIngressProxy_1_MUM,53807,1
2025-05-02 06:46:00,PCFIngressProxy_1_MUM,53673,2
2025-05-02 06:46:00,PCFIngressProxy_1_MUM,53740,2
2025-05-03 00:01:00,PCFIngressProxy_1_MUM,72644,3
2025-05-03 06:46:00,PCFIngressProxy_1_MUM,53629,3
2025-05-03 06:46:00,PCFIngressProxy_1_MUM,53342,3
2025-05-03 06:46:00,PCFIngressProxy_1_MUM,53637,3
2025-05-03 23:25:00,PCFIngressProxy_1_MUM,95170,3
2025-05-04 06:46:00,PCFIngressProxy_1_MUM,51059,4
2025-05-04 06:46:00,PCFIngressProxy_1_MUM,51056,4
2025-05-04 06:46:00,PCFIngressProxy_1_MUM,50619,4
2025-05-05 06:01:00,PCFIngressProxy_1_MUM,35405,5
2025-05-05 06:01:00,PCFIngressProxy_1_MUM,35202,5
2025-05-05 06:46:00,PCFIngressProxy_1_MUM,54847,5
2025-05-05 06:46:00,PCFIngressProxy_1_MUM,55023,5
2025-05-05 06:46:00,PCFIngressProxy_1_MUM,54893,5
2025-05-05 23:31:00,PCFIngressProxy_1_MUM,80247,5
2025-05-05 23:58:00,PCFIngressProxy_1_MUM,34865,5
2025-05-05 23:58:00,PCFIngressProxy_1_MUM,33583,5
2025-05-06 06:46:00,PCFIngressProxy_1_MUM,53655,6
2025-05-06 06:46:00,PCFIngressProxy_1_MUM,53828,6
2025-05-06 06:46:00,PCFIngressProxy_1_MUM,53391,6
2025-05-07 06:46:00,PCFIngressProxy_1_MUM,55214,7
2025-05-07 06:46:00,PCFIngressProxy_1_MUM,55253,7
2025-05-07 06:46:00,PCFIngressProxy_1_MUM,55359,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35509,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35292,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35428,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35528,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35639,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35716,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35345,7
2025-05-07 18:31:00,PCFIngressProxy_1_MUM,35834,7
2025-05-08 06:46:00,PCFIngressProxy_1_MUM,54229,8
2025-05-08 06:46:00,PCFIngressProxy_1_MUM,54559,8
2025-05-09 06:46:00,PCFIngressProxy_1_MUM,54688,9
2025-05-09 06:46:00,PCFIngressProxy_1_MUM,54444,9
2025-05-10 04:28:00,PCFIngressProxy_1_MUM,5992,10
2025-05-10 06:46:00,PCFIngressProxy_1_MUM,52338,10
2025-05-10 06:46:00,PCFIngressProxy_1_MUM,52154,10
2025-05-10 06:46:00,PCFIngressProxy_1_MUM,52242,10
2025-05-11 06:46:00,PCFIngressProxy_1_MUM,50250,11
2025-05-11 06:46:00,PCFIngressProxy_1_MUM,50171,11
2025-05-11 06:46:00,PCFIngressProxy_1_MUM,50293,11
2025-05-12 06:01:00,PCFIngressProxy_1_MUM,33777,12
2025-05-12 06:01:00,PCFIngressProxy_1_MUM,33732,12
2025-05-12 06:46:00,PCFIngressProxy_1_MUM,52125,12
2025-05-12 06:46:00,PCFIngressProxy_1_MUM,52225,12
2025-05-12 06:46:00,PCFIngressProxy_1_MUM,52438,12
2025-05-13 06:46:00,PCFIngressProxy_1_MUM,53466,13
2025-05-13 06:46:00,PCFIngressProxy_1_MUM,53256,13
2025-05-13 06:46:00,PCFIngressProxy_1_MUM,53462,13
2025-05-14 06:46:00,PCFIngressProxy_1_MUM,55256,14
2025-05-14 06:46:00,PCFIngressProxy_1_MUM,55434,14
2025-05-14 06:46:00,PCFIngressProxy_1_MUM,55589,14
2025-05-15 02:24:00,PCFIngressProxy_1_MUM,36417,15
2025-05-15 02:24:00,PCFIngressProxy_1_MUM,36889,15
2025-05-15 06:46:00,PCFIngressProxy_1_MUM,56343,15
2025-05-15 06:46:00,PCFIngressProxy_1_MUM,56283,15
2025-05-16 06:46:00,PCFIngressProxy_1_MUM,55148,16
2025-05-16 06:46:00,PCFIngressProxy_1_MUM,55368,16
2025-05-17 06:46:00,PCFIngressProxy_1_MUM,54067,17
2025-05-17 06:46:00,PCFIngressProxy_1_MUM,53887,17
2025-05-17 06:46:00,PCFIngressProxy_1_MUM,54315,17
2025-05-18 06:46:00,PCFIngressProxy_1_MUM,51820,18
2025-05-18 06:46:00,PCFIngressProxy_1_MUM,51927,18
2025-05-18 06:46:00,PCFIngressProxy_1_MUM,51967,18
2025-05-19 06:01:00,PCFIngressProxy_1_MUM,34633,19
2025-05-19 06:46:00,PCFIngressProxy_1_MUM,54708,19
2025-05-19 06:46:00,PCFIngressProxy_1_MUM,55046,19
2025-05-19 06:46:00,PCFIngressProxy_1_MUM,55132,19
