Timestamp,ProxyId,response4xxForwardedCounter,day
2025-05-01 00:11:00,PCFIngressProxy_5_HYD,2582,1
2025-05-01 00:11:00,PCFIngressProxy_5_HYD,2581,1
2025-05-02 23:37:00,PCFIngressProxy_5_HYD,737,2
2025-05-02 23:38:00,PCFIngressProxy_5_HYD,891,2
2025-05-02 23:47:00,PCFIngressProxy_5_HYD,3178,2
2025-05-02 23:47:00,PCFIngressProxy_5_HYD,3140,2
2025-05-02 23:47:00,PCFIngressProxy_5_HYD,3192,2
2025-05-02 23:56:00,PCFIngressProxy_5_HYD,1125,2
2025-05-02 23:56:00,PCFIngressProxy_5_HYD,1126,2
2025-05-03 00:04:00,PCFIngressProxy_5_HYD,4675,3
2025-05-03 00:04:00,PCFIngressProxy_5_HYD,4647,3
2025-05-03 00:04:00,PCFIngressProxy_5_HYD,4679,3
2025-05-03 00:05:00,PCFIngressProxy_5_HYD,2750,3
2025-05-03 00:05:00,PCFIngressProxy_5_HYD,2731,3
2025-05-03 00:05:00,PCFIngressProxy_5_HYD,2665,3
2025-05-03 00:06:00,PCFIngressProxy_5_HYD,1757,3
2025-05-03 00:06:00,PCFIngressProxy_5_HYD,1732,3
2025-05-03 00:06:00,PCFIngressProxy_5_HYD,1742,3
2025-05-03 00:07:00,PCFIngressProxy_5_HYD,4074,3
2025-05-03 00:07:00,PCFIngressProxy_5_HYD,4063,3
2025-05-03 00:07:00,PCFIngressProxy_5_HYD,4019,3
2025-05-03 00:25:00,PCFIngressProxy_5_HYD,415,3
2025-05-03 01:45:00,PCFIngressProxy_5_HYD,170,3
2025-05-05 23:40:00,PCFIngressProxy_5_HYD,1333,5
2025-05-05 23:40:00,PCFIngressProxy_5_HYD,1362,5
2025-05-05 23:47:00,PCFIngressProxy_5_HYD,1604,5
2025-05-05 23:47:00,PCFIngressProxy_5_HYD,1615,5
2025-05-06 00:01:00,PCFIngressProxy_5_HYD,1060,6
2025-05-06 00:06:00,PCFIngressProxy_5_HYD,1366,6
2025-05-06 12:03:00,PCFIngressProxy_5_HYD,361,6
2025-05-06 17:04:00,PCFIngressProxy_5_HYD,613,6
2025-05-06 23:42:00,PCFIngressProxy_5_HYD,1117,6
2025-05-06 23:43:00,PCFIngressProxy_5_HYD,3102,6
2025-05-06 23:43:00,PCFIngressProxy_5_HYD,3138,6
2025-05-06 23:43:00,PCFIngressProxy_5_HYD,3098,6
