Timestamp,ProxyId,response4xxForwardedCounter,day
2025-05-06 23:43:00,PCFIngressProxy_5_DL,3653,6
2025-05-06 23:48:00,PCFIngressProxy_5_DL,298,6
2025-05-06 23:48:00,PCFIngressProxy_5_DL,1087,6
2025-05-07 00:09:00,PCFIngressProxy_5_DL,615,7
2025-05-07 00:10:00,PCFIngressProxy_5_DL,1203,7
2025-05-07 00:11:00,PCFIngressProxy_5_DL,792,7
2025-05-07 00:11:00,PCFIngressProxy_5_DL,762,7
2025-05-07 02:16:00,PCFIngressProxy_5_DL,175,7
2025-05-07 23:25:00,PCFIngressProxy_5_DL,1711,7
2025-05-07 23:25:00,PCFIngressProxy_5_DL,1724,7
2025-05-07 23:25:00,PCFIngressProxy_5_DL,1720,7
2025-05-07 23:45:00,PCFIngressProxy_5_DL,1562,7
2025-05-07 23:45:00,PCFIngressProxy_5_DL,1541,7
2025-05-07 23:45:00,PCFIngressProxy_5_DL,1565,7
2025-05-07 23:50:00,PCFIngressProxy_5_DL,2817,7
2025-05-07 23:50:00,PCFIngressProxy_5_DL,2747,7
2025-05-07 23:50:00,PCFIngressProxy_5_DL,2804,7
2025-05-07 23:53:00,PCFIngressProxy_5_DL,1040,7
2025-05-07 23:53:00,PCFIngressProxy_5_DL,1040,7
2025-05-08 00:00:00,PCFIngressProxy_5_DL,344,8
2025-05-08 00:07:00,PCFIngressProxy_5_DL,1185,8
2025-05-08 00:08:00,PCFIngressProxy_5_DL,1651,8
2025-05-08 00:10:00,PCFIngressProxy_5_DL,922,8
2025-05-08 00:10:00,PCFIngressProxy_5_DL,907,8
2025-05-08 00:11:00,PCFIngressProxy_5_DL,1981,8
2025-05-08 00:11:00,PCFIngressProxy_5_DL,1985,8
2025-05-08 00:11:00,PCFIngressProxy_5_DL,2019,8
2025-05-08 00:23:00,PCFIngressProxy_5_DL,449,8
2025-05-08 00:28:00,PCFIngressProxy_5_DL,722,8
2025-05-08 00:46:00,PCFIngressProxy_5_DL,918,8
2025-05-08 00:53:00,PCFIngressProxy_5_DL,432,8
2025-05-08 01:01:00,PCFIngressProxy_5_DL,228,8
2025-05-08 01:31:00,PCFIngressProxy_5_DL,363,8
2025-05-09 07:43:00,PCFIngressProxy_5_DL,275,9
2025-05-09 23:49:00,PCFIngressProxy_5_DL,152,9
2025-05-12 06:12:00,PCFIngressProxy_5_DL,208,12
2025-05-12 23:52:00,PCFIngressProxy_5_DL,3838,12
2025-05-12 23:52:00,PCFIngressProxy_5_DL,3816,12
2025-05-12 23:52:00,PCFIngressProxy_5_DL,3872,12
2025-05-12 23:59:00,PCFIngressProxy_5_DL,1453,12
2025-05-12 23:59:00,PCFIngressProxy_5_DL,1444,12
2025-05-12 23:59:00,PCFIngressProxy_5_DL,1449,12
2025-05-13 00:18:00,PCFIngressProxy_5_DL,713,13
2025-05-13 00:21:00,PCFIngressProxy_5_DL,3224,13
2025-05-13 00:21:00,PCFIngressProxy_5_DL,3243,13
2025-05-13 00:21:00,PCFIngressProxy_5_DL,3182,13
2025-05-13 00:27:00,PCFIngressProxy_5_DL,557,13
2025-05-13 00:44:00,PCFIngressProxy_5_DL,1769,13
2025-05-13 00:44:00,PCFIngressProxy_5_DL,1836,13
2025-05-13 00:44:00,PCFIngressProxy_5_DL,1838,13
2025-05-13 00:45:00,PCFIngressProxy_5_DL,1753,13
2025-05-13 00:45:00,PCFIngressProxy_5_DL,1794,13
2025-05-13 00:45:00,PCFIngressProxy_5_DL,1760,13
2025-05-13 23:25:00,PCFIngressProxy_5_DL,2739,13
2025-05-13 23:25:00,PCFIngressProxy_5_DL,2743,13
2025-05-13 23:25:00,PCFIngressProxy_5_DL,2691,13
2025-05-13 23:29:00,PCFIngressProxy_5_DL,397,13
2025-05-13 23:48:00,PCFIngressProxy_5_DL,4068,13
2025-05-13 23:48:00,PCFIngressProxy_5_DL,4061,13
2025-05-13 23:48:00,PCFIngressProxy_5_DL,4047,13
2025-05-13 23:54:00,PCFIngressProxy_5_DL,984,13
2025-05-13 23:54:00,PCFIngressProxy_5_DL,981,13
2025-05-13 23:59:00,PCFIngressProxy_5_DL,226,13
2025-05-14 00:11:00,PCFIngressProxy_5_DL,1526,14
2025-05-14 00:11:00,PCFIngressProxy_5_DL,1550,14
2025-05-16 23:49:00,PCFIngressProxy_5_DL,434,16
2025-05-16 23:49:00,PCFIngressProxy_5_DL,423,16
2025-05-17 04:59:00,PCFIngressProxy_5_DL,158,17
2025-05-17 21:16:00,PCFIngressProxy_5_DL,197,17
