Timestamp,ProxyId,response4xxForwardedCounter,day
2025-04-23 08:06:00,AMFIngressProxy_AMD,349,23
2025-04-23 08:07:00,AMFIngressProxy_AMD,510,23
2025-04-23 09:22:00,AMFIngressProxy_AMD,491,23
2025-04-23 22:49:00,AMFIngressProxy_AMD,333,23
2025-04-24 00:19:00,AMFIngressProxy_AMD,719,24
2025-04-24 00:19:00,AMFIngressProxy_AMD,26189,24
2025-04-24 00:19:00,AMFIngressProxy_AMD,681,24
2025-04-24 00:19:00,AMFIngressProxy_AMD,676,24
2025-04-24 00:19:00,AMFIngressProxy_AMD,26341,24
2025-04-24 00:19:00,AMFIngressProxy_AMD,681,24
2025-04-24 22:43:00,AMFIngressProxy_AMD,239,24
2025-04-24 23:46:00,AMFIngressProxy_AMD,863,24
2025-04-24 23:46:00,AMFIngressProxy_AMD,858,24
2025-04-24 23:53:00,AMFIngressProxy_AMD,17911,24
2025-04-24 23:53:00,AMFIngressProxy_AMD,17880,24
2025-04-25 00:15:00,AMFIngressProxy_AMD,526,25
2025-04-25 00:15:00,AMFIngressProxy_AMD,503,25
2025-04-25 22:46:00,AMFIngressProxy_AMD,309,25
2025-04-25 23:46:00,AMFIngressProxy_AMD,648,25
2025-04-25 23:46:00,AMFIngressProxy_AMD,710,25
2025-04-25 23:53:00,AMFIngressProxy_AMD,1136,25
2025-04-25 23:53:00,AMFIngressProxy_AMD,49310,25
2025-04-25 23:53:00,AMFIngressProxy_AMD,49093,25
2025-04-28 23:55:00,AMFIngressProxy_AMD,35234,28
2025-04-28 23:55:00,AMFIngressProxy_AMD,35102,28
2025-04-29 23:47:00,AMFIngressProxy_AMD,1119,29
2025-04-29 23:54:00,AMFIngressProxy_AMD,31104,29
2025-04-29 23:54:00,AMFIngressProxy_AMD,31040,29
2025-04-30 23:46:00,AMFIngressProxy_AMD,1050,30
2025-04-30 23:46:00,AMFIngressProxy_AMD,1078,30
2025-04-30 23:52:00,AMFIngressProxy_AMD,2210,30
2025-04-30 23:52:00,AMFIngressProxy_AMD,2138,30
2025-04-30 23:53:00,AMFIngressProxy_AMD,29454,30
2025-04-30 23:53:00,AMFIngressProxy_AMD,29339,30
2025-05-01 00:16:00,AMFIngressProxy_AMD,721,1
2025-05-01 00:16:00,AMFIngressProxy_AMD,770,1
2025-05-02 23:33:00,AMFIngressProxy_AMD,807,2
2025-05-02 23:33:00,AMFIngressProxy_AMD,759,2
2025-05-02 23:39:00,AMFIngressProxy_AMD,37217,2
2025-05-02 23:39:00,AMFIngressProxy_AMD,37023,2
2025-05-06 23:41:00,AMFIngressProxy_AMD,19424,6
2025-05-06 23:41:00,AMFIngressProxy_AMD,19409,6
2025-05-06 23:48:00,AMFIngressProxy_AMD,14759,6
2025-05-06 23:48:00,AMFIngressProxy_AMD,14832,6
2025-05-07 00:54:00,AMFIngressProxy_AMD,134,7
2025-05-08 00:00:00,AMFIngressProxy_AMD,316,8
2025-05-08 00:00:00,AMFIngressProxy_AMD,26273,8
2025-05-08 00:00:00,AMFIngressProxy_AMD,675,8
2025-05-08 00:00:00,AMFIngressProxy_AMD,670,8
2025-05-08 00:00:00,AMFIngressProxy_AMD,26226,8
2025-05-08 00:08:00,AMFIngressProxy_AMD,441,8
2025-05-12 22:37:00,AMFIngressProxy_AMD,235,12
2025-05-12 23:53:00,AMFIngressProxy_AMD,317,12
2025-05-12 23:59:00,AMFIngressProxy_AMD,9467,12
2025-05-12 23:59:00,AMFIngressProxy_AMD,9476,12
2025-05-13 00:00:00,AMFIngressProxy_AMD,5469,13
2025-05-13 00:00:00,AMFIngressProxy_AMD,5431,13
2025-05-13 22:50:00,AMFIngressProxy_AMD,232,13
2025-05-13 23:36:00,AMFIngressProxy_AMD,412,13
2025-05-13 23:42:00,AMFIngressProxy_AMD,10522,13
2025-05-13 23:42:00,AMFIngressProxy_AMD,10554,13
2025-05-14 22:43:00,AMFIngressProxy_AMD,304,14
